Start Time,Duration,Speaker,Character Count,Word Count
00:59:28.110,3s,Chris Knotts,69,14
00:59:31.170,14s,David Mantica--Co-host!!!,235,48
00:59:45.030,23s,Chris Knotts,364,71
01:00:08.110,24s,Chris Knotts,394,71
01:00:32.840,23s,Chris Knotts,452,85
01:00:55.850,25s,Chris Knotts,411,79
01:01:20.690,9s,Chris Knotts,151,28
01:01:29.310,5s,Chris Knotts,72,16
01:01:34.610,23s,Chris Knotts,431,79
01:01:57.130,24s,Chris Knotts,413,75
01:02:21.490,6s,Chris Knotts,96,21
01:02:27.480,20s,Chris Knotts,381,68
01:02:47.860,24s,Chris Knotts,381,78
01:03:11.580,25s,Chris Knotts,411,76
01:03:36.340,1s,Chris Knotts,19,3
01:03:38.130,3s,Chris Knotts,42,7
01:03:41.080,24s,Chris Knotts,439,85
01:04:06.230,18s,Chris Knotts,240,46
01:04:24.520,19s,Chris Knotts,222,38
01:04:44.030,18s,Chris Knotts,320,57
01:05:02.353,14s,Chris Knotts,231,46
01:05:18.640,10s,Chris Knotts,129,25
01:05:29.045,19s,Chris Knotts,255,50
01:05:49.640,25s,Chris Knotts,427,80
01:06:14.310,25s,Chris Knotts,382,72
01:06:39.210,26s,Chris Knotts,464,90
01:07:06.260,9s,Chris Knotts,167,28
01:07:15.900,15s,David Mantica--Co-host!!!,259,49
01:07:31.283,15s,Chris Knotts,305,62
01:07:46.200,6s,David Mantica--Co-host!!!,118,24
01:07:52.630,1s,Chris Knotts,19,3
01:07:53.690,2s,David Mantica--Co-host!!!,26,5
01:07:55.650,2s,Chris Knotts,39,7
01:07:57.320,5s,David Mantica--Co-host!!!,94,17
01:08:02.080,2s,Chris Knotts,33,5
01:08:04.010,8s,David Mantica--Co-host!!!,168,28
01:08:12.560,17s,Chris Knotts,298,62
01:08:29.370,25s,Chris Knotts,343,57
01:08:54.310,25s,Chris Knotts,408,74
01:09:19.220,25s,Chris Knotts,367,63
01:09:44.992,7s,Chris Knotts,132,25
01:09:51.550,0s,David Mantica--Co-host!!!,8,2
01:09:51.920,1s,Chris Knotts,14,3
01:09:52.790,9s,David Mantica--Co-host!!!,159,26
01:10:01.530,9s,David Mantica--Co-host!!!,178,34
01:10:11.547,7s,Chris Knotts,113,21
01:10:18.620,24s,Chris Knotts,434,78
01:10:42.220,25s,Chris Knotts,471,87
01:11:07.420,9s,David Mantica--Co-host!!!,192,40
01:11:16.850,3s,David Mantica--Co-host!!!,36,8
01:11:19.990,4s,Chris Knotts,63,13
01:11:23.170,0s,David Mantica--Co-host!!!,16,3
01:11:23.750,2s,Chris Knotts,34,8
01:11:25.810,1s,David Mantica--Co-host!!!,12,2
01:11:26.790,1s,Chris Knotts,5,1
01:11:27.170,3s,George Churchwell,45,7
01:11:31.120,25s,Chris Knotts,399,72
01:11:56.600,24s,Chris Knotts,383,70
01:12:20.600,18s,Chris Knotts,290,58
01:12:38.890,24s,Chris Knotts,434,83
01:13:02.210,4s,Chris Knotts,69,15
01:13:07.040,22s,Chris Knotts,386,79
01:13:32.180,3s,Chris Knotts,37,7
01:13:36.730,10s,Chris Knotts,144,25
01:13:47.140,21s,Chris Knotts,320,61
01:14:10.005,6s,Chris Knotts,70,16
01:14:16.670,3s,Chris Knotts,56,12
01:14:19.010,1s,David Mantica--Co-host!!!,28,6
01:14:20.720,21s,Chris Knotts,371,69
01:14:41.980,19s,Chris Knotts,332,65
01:15:02.650,29s,Chris Knotts,464,85
01:15:31.830,8s,Chris Knotts,114,25
01:15:40.040,3s,Chris Knotts,72,17
01:15:43.900,1s,Chris Knotts,5,1
01:15:45.670,3s,Chris Knotts,40,7
01:15:49.550,3s,Chris Knotts,16,3
01:15:52.840,2s,Chris Knotts,31,8
01:15:57.590,18s,Chris Knotts,250,52
01:16:15.550,1s,Chris Knotts,5,1
01:16:26.640,11s,Chris Knotts,149,31
01:16:37.460,2s,Chris Knotts,20,3
01:16:39.880,3s,Chris Knotts,35,8
01:16:42.970,3s,Chris Knotts,17,3
01:16:47.420,2s,Chris Knotts,16,5
01:16:50.181,6s,Chris Knotts,119,26
01:16:57.110,2s,Chris Knotts,38,8
01:16:59.220,12s,Chris Knotts,174,33
01:17:11.970,25s,Chris Knotts,408,78
01:17:36.750,22s,Chris Knotts,344,70
01:17:58.050,15s,Chris Knotts,254,47
01:18:13.540,23s,Chris Knotts,416,78
01:18:36.993,8s,Chris Knotts,114,21
01:18:44.110,13s,David Mantica--Co-host!!!,265,53
01:18:57.210,23s,Chris Knotts,389,73
01:19:20.786,15s,Chris Knotts,190,37
01:19:35.796,30s,Chris Knotts,452,85
01:20:05.390,1s,Chris Knotts,10,2
01:20:08.020,5s,Chris Knotts,76,15
01:20:14.013,7s,Chris Knotts,108,24
01:20:21.420,3s,Chris Knotts,60,14
01:20:27.920,4s,Lara Hill,58,9
01:20:31.390,2s,Chris Knotts,50,12
01:20:33.450,2s,Lara Hill,32,7
01:20:35.900,1s,Chris Knotts,12,2
01:20:36.380,4s,Lara Hill,81,17
01:20:40.590,4s,Chris Knotts,38,7
01:20:44.180,3s,David Mantica--Co-host!!!,59,14
01:20:47.920,2s,David Mantica--Co-host!!!,25,6
01:20:49.070,1s,Chris Knotts,25,4
01:20:50.580,2s,David Mantica--Co-host!!!,14,4
01:20:52.890,1s,Chris Knotts,16,4
01:20:53.770,7s,David Mantica--Co-host!!!,98,16
01:21:00.720,2s,Chris Knotts,22,4
01:21:02.550,15s,Chris Knotts,267,52
01:21:17.630,17s,Chris Knotts,226,43
01:21:34.110,1s,Chris Knotts,9,1
01:21:42.770,4s,Chris Knotts,33,5
01:21:46.980,7s,Chris Knotts,48,8
01:21:53.110,25s,Chris Knotts,396,74
01:22:18.090,14s,Chris Knotts,217,39
01:22:32.260,6s,David Mantica--Co-host!!!,89,16
01:22:38.270,7s,Chris Knotts,155,28
01:22:45.730,5s,David Mantica--Co-host!!!,90,16
01:22:50.680,5s,Chris Knotts,61,11
01:22:55.400,7s,Chris Knotts,112,16
01:23:02.360,1s,Chris Knotts,7,1
01:23:04.320,1s,Chris Knotts,10,2
01:23:07.255,1s,Chris Knotts,5,1
01:23:08.400,2s,Chris Knotts,16,4
01:23:11.120,2s,Chris Knotts,29,6
01:23:13.750,1s,Chris Knotts,3,1
01:23:14.270,2s,David Mantica--Co-host!!!,26,6
01:23:16.400,2s,David Mantica--Co-host!!!,43,8
01:23:18.710,2s,Chris Knotts,44,8
01:23:20.950,6s,David Mantica--Co-host!!!,101,18
01:23:26.470,6s,Chris Knotts,141,29
01:23:32.770,2s,David Mantica--Co-host!!!,27,6
01:23:34.980,15s,Chris Knotts,253,44
01:23:49.980,3s,David Mantica--Co-host!!!,52,9
01:23:52.380,11s,Chris Knotts,214,34
01:24:03.840,5s,Chris Knotts,30,6
01:24:08.640,2s,Chris Knotts,14,4
01:24:11.067,8s,Chris Knotts,98,20
01:24:20.490,2s,Chris Knotts,15,3
01:24:23.190,2s,Chris Knotts,19,2
01:24:25.580,5s,Chris Knotts,41,9
01:24:31.480,1s,Chris Knotts,14,2
01:24:33.490,24s,Chris Knotts,501,90
01:24:57.890,25s,Chris Knotts,466,89
01:25:22.790,8s,Chris Knotts,134,26
01:25:32.010,0s,David Mantica--Co-host!!!,5,1
01:25:33.100,13s,David Mantica--Co-host!!!,220,40
01:25:46.760,1s,David Mantica--Co-host!!!,20,4
01:25:47.640,1s,Chris Knotts,4,1
01:25:48.460,11s,David Mantica--Co-host!!!,218,43
01:25:59.650,27s,Chris Knotts,358,64
01:26:26.350,21s,Chris Knotts,377,73
01:26:47.870,1s,David Mantica--Co-host!!!,5,1
01:26:48.930,21s,David Mantica--Co-host!!!,400,75
01:27:09.870,13s,David Mantica--Co-host!!!,227,44
01:27:22.970,18s,Lara Hill,247,47
01:27:42.400,4s,Lara Hill,53,10
01:27:46.840,27s,Lara Hill,395,75
01:28:13.050,23s,Lara Hill,358,67
01:28:36.730,10s,Marc Balcer,155,29
01:28:46.840,3s,Marc Balcer,31,7
01:28:49.490,4s,Marc Balcer,49,9
01:28:53.465,9s,Marc Balcer,135,27
01:29:02.790,4s,David Mantica--Co-host!!!,44,8
01:29:06.605,5s,Marc Balcer,49,10
01:29:11.830,2s,David Mantica--Co-host!!!,14,3
01:29:13.290,7s,Michael Wolf,128,26
01:29:20.630,14s,Michael Wolf,230,45
01:29:34.890,8s,Marc Balcer,117,23
01:29:43.578,2s,Marc Balcer,20,4
01:29:47.760,1s,Marc Balcer,24,4
01:29:48.870,4s,David Mantica--Co-host!!!,68,14
01:29:53.560,2s,David Mantica--Co-host!!!,41,9
01:29:55.430,3s,Chris Knotts,43,8
01:29:58.610,1s,David Mantica--Co-host!!!,18,4
01:29:59.580,6s,Chris Knotts,133,27
01:30:05.510,2s,Marc Balcer,14,2
01:30:07.240,1s,Marc Balcer,8,2
01:30:09.349,8s,Marc Balcer,92,20
01:30:17.630,11s,Marc Balcer,195,34
01:30:29.050,17s,Marc Balcer,217,38
01:30:46.270,24s,Marc Balcer,340,70
01:31:10.260,20s,Marc Balcer,361,65
01:31:30.140,4s,Marc Balcer,46,9
01:31:34.380,5s,Marc Balcer,88,18
01:31:40.110,7s,Marc Balcer,108,21
01:31:48.917,8s,Marc Balcer,107,21
01:31:56.816,5s,Marc Balcer,48,11
01:32:02.450,4s,Marc Balcer,48,10
01:32:06.600,4s,Marc Balcer,47,11
01:32:10.890,2s,Marc Balcer,14,3
01:32:13.440,1s,Marc Balcer,21,5
01:32:15.830,4s,Marc Balcer,48,10
01:32:20.240,1s,Marc Balcer,10,3
01:32:22.320,11s,Marc Balcer,156,27
01:32:34.160,1s,Marc Balcer,9,2
01:32:36.160,23s,Marc Balcer,347,67
01:33:00.310,2s,Marc Balcer,21,5
01:33:03.510,1s,Marc Balcer,22,4
01:33:07.250,1s,Marc Balcer,3,1
01:33:09.000,1s,Marc Balcer,17,3
01:33:11.610,4s,Marc Balcer,54,12
01:33:16.150,1s,Marc Balcer,5,1
01:33:17.930,9s,Marc Balcer,156,32
01:33:27.540,1s,Marc Balcer,5,1
01:33:29.010,3s,Marc Balcer,40,9
01:33:32.640,2s,Marc Balcer,18,4
01:33:34.740,1s,Marc Balcer,9,2
01:33:35.680,8s,Marc Balcer,87,16
01:33:43.490,6s,Marc Balcer,98,16
01:33:52.510,1s,Marc Balcer,6,1
01:33:54.550,1s,Marc Balcer,23,6
01:33:56.690,2s,Marc Balcer,25,6
01:34:00.120,1s,Marc Balcer,13,4
01:34:02.160,1s,Marc Balcer,5,1
01:34:03.500,1s,Marc Balcer,2,1
01:34:05.240,5s,Marc Balcer,104,21
01:34:11.492,4s,Marc Balcer,33,6
01:34:15.060,10s,Marc Balcer,141,23
01:34:25.710,10s,Marc Balcer,116,24
01:34:35.510,12s,Marc Balcer,208,41
01:34:48.330,8s,Marc Balcer,193,40
01:34:57.020,1s,Marc Balcer,15,4
01:34:58.330,26s,Marc Balcer,431,80
01:35:25.380,6s,Marc Balcer,117,26
01:35:31.220,4s,Marc Balcer,67,11
01:35:36.396,7s,Marc Balcer,101,20
01:35:44.027,8s,Marc Balcer,151,31
01:35:52.070,3s,Marc Balcer,41,9
01:35:55.940,2s,Marc Balcer,20,3
01:35:58.130,7s,Marc Balcer,119,24
01:36:05.830,1s,Marc Balcer,8,1
01:36:07.060,1s,Marc Balcer,27,4
01:36:08.920,4s,Marc Balcer,51,11
01:36:13.200,8s,Marc Balcer,141,23
01:36:22.710,5s,Marc Balcer,88,15
01:36:28.060,23s,Marc Balcer,424,73
01:36:52.110,0s,Marc Balcer,5,1
01:36:53.180,1s,Marc Balcer,14,3
01:36:54.550,3s,Marc Balcer,20,5
01:36:57.550,2s,Marc Balcer,22,3
01:37:00.070,2s,Marc Balcer,39,7
01:37:03.481,8s,Marc Balcer,105,21
01:37:11.310,4s,Marc Balcer,76,13
01:37:16.180,5s,Marc Balcer,83,16
01:37:22.370,1s,Marc Balcer,10,2
01:37:24.110,3s,Marc Balcer,47,9
01:37:27.370,2s,Marc Balcer,34,7
01:37:30.060,2s,Marc Balcer,35,7
01:37:32.310,4s,Marc Balcer,58,10
01:37:36.100,2s,Marc Balcer,48,10
01:37:38.990,1s,Marc Balcer,6,1
01:37:40.762,2s,Marc Balcer,20,4
01:37:43.010,4s,Marc Balcer,73,17
01:37:49.030,18s,Marc Balcer,280,57
01:38:07.230,6s,Marc Balcer,125,21
01:38:14.245,3s,Marc Balcer,37,8
01:38:17.580,3s,Marc Balcer,31,7
01:38:20.620,11s,Marc Balcer,151,28
01:38:31.610,5s,Marc Balcer,92,18
01:38:37.460,2s,Marc Balcer,41,8
01:38:39.930,5s,Marc Balcer,68,14
01:38:44.120,9s,Marc Balcer,137,26
01:38:53.930,5s,Marc Balcer,47,8
01:38:59.560,1s,Marc Balcer,3,1
01:39:02.850,17s,Marc Balcer,268,53
01:39:19.050,2s,Marc Balcer,34,9
01:39:22.190,1s,Marc Balcer,8,2
01:39:23.470,1s,Marc Balcer,3,1
01:39:25.630,1s,Marc Balcer,2,1
01:39:26.960,9s,Marc Balcer,161,30
01:39:36.017,1s,Marc Balcer,11,3
01:39:38.780,4s,Marc Balcer,68,14
01:39:43.270,6s,Marc Balcer,98,21
01:39:50.130,1s,Marc Balcer,27,5
01:39:51.980,2s,Marc Balcer,16,3
01:39:53.920,1s,Marc Balcer,4,1
01:39:54.950,4s,Marc Balcer,59,12
01:39:59.730,3s,Marc Balcer,27,6
01:40:02.420,6s,Marc Balcer,90,15
01:40:09.070,16s,Marc Balcer,247,44
01:40:26.060,2s,Marc Balcer,26,4
01:40:28.840,15s,Marc Balcer,233,39
01:40:43.980,12s,Marc Balcer,209,41
01:40:56.240,2s,Marc Balcer,31,8
01:40:58.420,9s,Marc Balcer,137,24
01:41:07.600,6s,Marc Balcer,106,20
01:41:13.980,2s,Marc Balcer,13,3
01:41:15.790,6s,Marc Balcer,63,14
01:41:22.100,1s,Marc Balcer,31,7
01:41:25.020,5s,Marc Balcer,100,17
01:41:30.740,1s,Marc Balcer,6,1
01:41:31.770,2s,Marc Balcer,6,2
01:41:34.080,2s,Marc Balcer,35,7
01:41:36.210,5s,Marc Balcer,99,18
01:41:42.260,7s,Marc Balcer,91,16
01:41:49.340,6s,Marc Balcer,86,15
01:41:55.440,1s,Marc Balcer,2,1
01:41:57.160,21s,Marc Balcer,295,57
01:42:18.350,1s,Marc Balcer,5,1
01:42:20.200,4s,Marc Balcer,65,13
01:42:26.310,1s,Marc Balcer,6,2
01:42:28.090,1s,Marc Balcer,20,5
01:42:32.770,4s,Marc Balcer,31,6
01:42:37.450,22s,Marc Balcer,362,66
01:42:59.630,1s,Marc Balcer,4,1
01:43:00.680,8s,Marc Balcer,96,21
01:43:08.270,1s,Marc Balcer,7,2
01:43:11.530,7s,Marc Balcer,70,13
01:43:18.625,9s,Marc Balcer,99,20
01:43:29.580,2s,Marc Balcer,18,3
01:43:31.890,7s,Marc Balcer,94,19
01:43:38.740,19s,Marc Balcer,239,44
01:43:57.510,1s,Marc Balcer,8,2
01:43:58.960,2s,Marc Balcer,3,1
01:44:00.020,6s,Marc Balcer,96,14
01:44:06.780,7s,Marc Balcer,85,16
01:44:13.690,20s,Marc Balcer,284,51
01:44:33.800,6s,Marc Balcer,94,19
01:44:40.110,18s,Marc Balcer,284,55
01:44:59.140,3s,Marc Balcer,53,10
01:45:02.640,6s,Marc Balcer,83,18
01:45:08.580,7s,Marc Balcer,88,19
01:45:15.610,11s,Marc Balcer,179,33
01:45:26.820,3s,Marc Balcer,62,13
01:45:30.020,18s,Marc Balcer,239,42
01:45:48.510,4s,Marc Balcer,64,14
01:45:52.907,6s,Marc Balcer,57,10
01:45:58.500,3s,Marc Balcer,37,9
01:46:01.550,17s,Marc Balcer,204,40
01:46:18.090,6s,Marc Balcer,77,11
01:46:24.320,1s,Marc Balcer,22,5
01:46:26.230,4s,Marc Balcer,92,18
01:46:30.380,10s,Marc Balcer,136,27
01:46:41.500,6s,Marc Balcer,108,21
01:46:48.050,7s,Marc Balcer,140,26
01:46:55.750,5s,Marc Balcer,64,12
01:47:00.670,3s,Marc Balcer,29,4
01:47:03.420,4s,Marc Balcer,48,10
01:47:07.940,5s,Marc Balcer,47,8
01:47:12.540,1s,Marc Balcer,5,1
01:47:13.580,9s,Marc Balcer,128,24
01:47:24.080,0s,Marc Balcer,5,1
01:47:25.130,5s,Marc Balcer,76,17
01:47:30.290,5s,Marc Balcer,68,14
01:47:36.370,2s,Marc Balcer,33,6
01:47:40.360,2s,Marc Balcer,26,5
01:47:44.740,1s,Marc Balcer,10,2
01:47:45.930,4s,Marc Balcer,44,10
01:47:49.220,3s,Marc Balcer,58,11
01:47:53.120,3s,Marc Balcer,48,8
01:47:56.910,3s,Marc Balcer,39,8
01:47:59.270,13s,Marc Balcer,214,40
01:48:12.430,16s,Marc Balcer,252,45
01:48:29.370,10s,Marc Balcer,182,34
01:48:39.970,6s,Marc Balcer,124,25
01:48:47.390,9s,Marc Balcer,168,33
01:48:56.780,2s,Marc Balcer,13,4
01:48:58.470,1s,Marc Balcer,12,2
01:49:00.150,2s,Marc Balcer,19,5
01:49:02.770,4s,Marc Balcer,39,9
01:49:06.650,6s,Marc Balcer,78,14
01:49:14.150,7s,Marc Balcer,111,17
01:49:21.350,12s,Marc Balcer,206,37
01:49:33.980,16s,Marc Balcer,227,42
01:49:49.360,2s,Marc Balcer,21,3
01:49:51.100,6s,Marc Balcer,75,14
01:49:57.660,3s,Marc Balcer,40,9
01:50:00.700,4s,Marc Balcer,55,8
01:50:05.230,4s,Marc Balcer,63,13
01:50:09.870,6s,Marc Balcer,92,18
01:50:15.410,3s,Marc Balcer,77,15
01:50:19.900,1s,Marc Balcer,4,1
01:50:22.350,1s,Marc Balcer,27,6
01:50:24.870,2s,Marc Balcer,13,3
01:50:26.670,7s,Marc Balcer,104,20
01:50:33.760,5s,Marc Balcer,55,10
01:50:38.560,1s,Marc Balcer,9,2
01:50:39.660,3s,Marc Balcer,35,7
01:50:43.380,8s,Marc Balcer,144,25
01:50:51.940,4s,Marc Balcer,31,8
01:50:55.450,3s,Marc Balcer,44,8
01:50:58.970,12s,Marc Balcer,156,25
01:51:13.490,1s,Marc Balcer,8,2
01:51:15.090,0s,Marc Balcer,5,1
01:51:16.420,6s,Marc Balcer,99,16
01:51:22.630,12s,Marc Balcer,164,32
01:51:34.320,16s,Marc Balcer,255,49
01:51:50.230,22s,Marc Balcer,331,58
01:52:12.140,6s,Marc Balcer,116,23
01:52:19.170,8s,Marc Balcer,156,31
01:52:28.000,9s,Marc Balcer,150,25
01:52:37.770,1s,Marc Balcer,5,1
01:52:38.850,1s,Marc Balcer,5,1
01:52:39.870,4s,Marc Balcer,61,13
01:52:43.670,5s,Marc Balcer,83,17
01:52:48.490,13s,Marc Balcer,165,31
01:53:01.350,5s,Marc Balcer,69,11
01:53:06.100,11s,Marc Balcer,200,38
01:53:17.820,7s,Marc Balcer,114,20
01:53:24.890,8s,Marc Balcer,124,21
01:53:33.320,1s,Marc Balcer,2,1
01:53:34.460,3s,Marc Balcer,33,6
01:53:38.780,1s,Marc Balcer,6,1
01:53:39.920,3s,Marc Balcer,29,7
01:53:43.717,2s,Marc Balcer,13,3
01:53:45.630,2s,Marc Balcer,28,7
01:53:47.700,3s,Marc Balcer,32,7
01:53:52.250,2s,Marc Balcer,16,2
01:53:54.520,2s,Marc Balcer,23,5
01:53:57.600,3s,Marc Balcer,35,8
01:54:00.240,1s,Marc Balcer,2,1
01:54:02.760,1s,Marc Balcer,11,3
01:54:05.070,2s,Marc Balcer,34,7
01:54:07.750,2s,Marc Balcer,33,4
01:54:10.210,3s,Marc Balcer,28,5
01:54:13.940,1s,Marc Balcer,6,1
01:54:14.880,1s,Marc Balcer,9,2
01:54:16.649,8s,Marc Balcer,125,26
01:54:24.730,3s,Marc Balcer,35,7
01:54:27.280,7s,Marc Balcer,151,32
01:54:34.850,18s,Marc Balcer,272,46
01:54:53.020,7s,Marc Balcer,120,22
01:55:01.400,11s,Marc Balcer,149,29
01:55:13.610,7s,Marc Balcer,130,24
01:55:21.270,1s,Marc Balcer,2,1
01:55:22.310,16s,Marc Balcer,204,42
01:55:38.320,9s,Marc Balcer,123,23
01:55:47.970,1s,Marc Balcer,5,1
01:55:49.110,6s,Marc Balcer,88,18
01:55:55.430,19s,Marc Balcer,254,44
01:56:14.740,30s,Marc Balcer,447,84
01:56:44.560,2s,Marc Balcer,15,3
01:56:46.450,19s,Marc Balcer,295,46
01:57:06.030,0s,Marc Balcer,6,1
01:57:07.340,1s,Marc Balcer,18,4
01:57:08.920,8s,Marc Balcer,110,19
01:57:17.885,1s,Marc Balcer,2,1
01:57:20.590,4s,Marc Balcer,80,14
01:57:24.819,9s,Marc Balcer,127,22
01:57:33.640,4s,Marc Balcer,71,14
01:57:38.100,16s,Marc Balcer,288,53
01:57:54.910,1s,Marc Balcer,2,1
01:57:56.162,2s,Marc Balcer,37,7
01:57:59.900,5s,Lara Hill,85,14
01:58:04.340,1s,David Mantica--Co-host!!!,18,4
01:58:05.380,2s,Lara Hill,36,6
01:58:07.700,4s,David Mantica--Co-host!!!,63,12
01:58:12.520,1s,Lara Hill,24,5
01:58:14.120,1s,David Mantica--Co-host!!!,22,4
01:58:15.260,0s,Marc Balcer,3,1
01:58:16.370,7s,David Mantica--Co-host!!!,138,28
01:58:23.240,2s,Marc Balcer,34,7
01:58:25.680,1s,David Mantica--Co-host!!!,5,1
01:58:26.130,2s,Marc Balcer,38,7
01:58:28.140,2s,David Mantica--Co-host!!!,38,6
01:58:30.420,5s,Marc Balcer,83,18
01:58:35.410,5s,David Mantica--Co-host!!!,59,12
01:58:40.810,1s,Marc Balcer,15,3
01:58:41.720,7s,David Mantica--Co-host!!!,117,21
01:58:48.250,5s,David Mantica--Co-host!!!,80,18
01:58:53.750,14s,Lara Hill,150,35
01:59:07.350,5s,David Mantica--Co-host!!!,76,17
01:59:12.650,3s,David Mantica--Co-host!!!,59,11
01:59:15.840,2s,David Mantica--Co-host!!!,16,3
01:59:19.250,7s,Lara Hill,149,26
01:59:27.190,0s,David Mantica--Co-host!!!,5,1
01:59:27.620,1s,Michael Wolf,9,2
01:59:28.210,1s,David Mantica--Co-host!!!,9,2
01:59:29.030,2s,Michael Wolf,43,8
01:59:31.660,1s,Lara Hill,3,1
01:59:33.790,5s,David Mantica--Co-host!!!,37,7
01:59:39.090,0s,Michael Wolf,3,1
01:59:40.680,4s,David Mantica--Co-host!!!,64,12
01:59:44.710,3s,Michael Wolf,86,15
01:59:47.930,5s,David Mantica--Co-host!!!,69,12
01:59:52.430,4s,Michael Wolf,67,15
01:59:56.730,4s,David Mantica--Co-host!!!,33,6
02:00:01.820,1s,David Mantica--Co-host!!!,16,4
02:00:02.540,1s,Michael Wolf,14,3
02:00:03.170,0s,David Mantica--Co-host!!!,11,1
02:00:04.120,1s,Michael Wolf,32,6
02:00:05.960,6s,David Mantica--Co-host!!!,105,20
02:00:11.360,6s,David Mantica--Co-host!!!,119,23
02:00:18.820,6s,Michael Wolf,95,15
02:00:24.980,2s,David Mantica--Co-host!!!,18,4
02:00:26.370,2s,Michael Wolf,23,4
02:00:28.100,3s,David Mantica--Co-host!!!,48,10
02:00:31.370,4s,David Mantica--Co-host!!!,73,15
02:00:36.120,1s,David Mantica--Co-host!!!,18,4
02:00:37.610,4s,Michael Wolf,45,8
02:00:42.430,2s,David Mantica--Co-host!!!,19,5
02:00:44.080,3s,Michael Wolf,63,14
02:00:48.870,1s,David Mantica--Co-host!!!,18,4
02:00:55.620,4s,Jonathan Stephens (he/him),47,9
