Start Time,Duration,Speaker,Character Count,Word Count
02:00:59.900,1s,David Mantica--Co-host!!!,10,2
02:01:01.260,1s,David Mantica--Co-host!!!,10,2
02:01:04.070,4s,David Mantica--Co-host!!!,55,10
02:01:08.920,5s,David Mantica--Co-host!!!,34,7
02:01:13.500,5s,David Mantica--Co-host!!!,92,18
02:01:18.260,5s,David Mantica--Co-host!!!,55,12
02:01:27.460,1s,David Mantica--Co-host!!!,13,3
02:01:37.710,3s,David Mantica--Co-host!!!,42,7
02:01:41.350,1s,Lara Hill,8,1
02:01:44.680,4s,Lara Hill,53,12
02:01:48.280,1s,Lara Hill,6,2
02:01:50.560,3s,Lara Hill,28,5
02:01:54.610,2s,Lara Hill,23,5
02:02:01.630,17s,Lara Hill,230,46
02:02:18.850,5s,Lara Hill,73,13
02:02:23.760,2s,David Mantica--Co-host!!!,26,5
02:02:26.450,5s,David Mantica--Co-host!!!,121,19
02:02:33.890,1s,Lara Hill,15,3
02:02:34.420,4s,David Mantica--Co-host!!!,105,19
02:02:38.790,4s,David Mantica--Co-host!!!,61,10
02:02:42.710,5s,David Mantica--Co-host!!!,94,15
02:02:47.790,5s,David Mantica--Co-host!!!,104,18
02:02:55.710,1s,David Mantica--Co-host!!!,3,1
02:02:57.760,5s,David Mantica--Co-host!!!,52,9
02:03:02.550,3s,Lara Hill,52,11
02:03:05.100,2s,David Mantica--Co-host!!!,32,7
02:03:08.270,1s,Lara Hill,21,4
02:03:09.700,2s,David Mantica--Co-host!!!,18,4
02:03:11.520,2s,Lara Hill,34,7
02:03:13.320,5s,David Mantica--Co-host!!!,65,13
02:03:19.470,4s,David Mantica--Co-host!!!,9,2
02:03:23.730,1s,Lara Hill,3,1
02:03:24.380,3s,David Mantica--Co-host!!!,40,9
02:03:27.140,1s,Om Hashmi,40,8
02:03:29.540,1s,David Mantica--Co-host!!!,12,3
02:03:30.380,3s,Lara Hill,55,11
02:03:33.620,1s,Om Hashmi,17,2
02:03:36.290,2s,David Mantica--Co-host!!!,32,6
02:03:38.730,3s,David Mantica--Co-host!!!,60,10
02:03:43.640,1s,David Mantica--Co-host!!!,4,1
02:03:45.100,1s,David Mantica--Co-host!!!,6,1
02:03:46.910,3s,David Mantica--Co-host!!!,45,8
02:03:50.220,3s,Lara Hill,54,10
02:03:54.070,1s,Lara Hill,4,1
02:03:56.090,4s,Lara Hill,72,12
02:04:02.690,6s,Lara Hill,75,15
02:04:08.210,1s,David Mantica--Co-host!!!,20,3
02:04:09.130,4s,Lara Hill,72,15
02:04:24.400,2s,David Mantica--Co-host!!!,12,3
02:04:26.650,2s,David Mantica--Co-host!!!,19,4
02:04:28.390,2s,David Mantica--Co-host!!!,29,5
02:04:31.140,4s,David Mantica--Co-host!!!,76,12
02:04:51.530,2s,David Mantica--Co-host!!!,22,4
02:04:53.700,4s,David Mantica--Co-host!!!,54,10
02:04:57.610,2s,David Mantica--Co-host!!!,20,3
02:04:59.940,6s,Lara Hill,93,14
02:05:05.540,0s,David Mantica--Co-host!!!,6,1
02:05:05.940,1s,Lara Hill,15,2
02:05:07.440,4s,David Mantica--Co-host!!!,85,15
02:05:13.090,4s,David Mantica--Co-host!!!,89,17
02:05:17.390,3s,Lara Hill,77,14
02:05:20.760,1s,David Mantica--Co-host!!!,13,2
02:05:21.850,4s,Lara Hill,69,14
02:05:25.730,2s,Jonathan Stephens (he/him),25,3
02:05:28.880,2s,David Mantica--Co-host!!!,22,4
02:05:31.390,5s,Jonathan Stephens (he/him),68,16
02:05:36.030,5s,David Mantica--Co-host!!!,99,16
02:05:42.510,3s,David Mantica--Co-host!!!,47,9
02:05:45.810,8s,David Mantica--Co-host!!!,133,25
02:05:53.020,0s,Lara Hill,14,3
02:05:53.690,1s,David Mantica--Co-host!!!,10,2
02:05:54.200,0s,Lara Hill,8,1
02:05:54.520,4s,David Mantica--Co-host!!!,49,11
02:05:58.780,3s,Lara Hill,50,8
02:06:02.220,5s,David Mantica--Co-host!!!,106,22
02:06:07.620,5s,David Mantica--Co-host!!!,74,14
02:06:12.930,2s,David Mantica--Co-host!!!,23,5
02:06:16.890,8s,David Mantica--Co-host!!!,113,23
02:06:26.480,5s,David Mantica--Co-host!!!,71,11
02:06:33.750,1s,David Mantica--Co-host!!!,22,4
02:06:34.450,4s,Lara Hill,94,17
02:06:38.360,9s,David Mantica--Co-host!!!,160,30
02:06:47.600,2s,David Mantica--Co-host!!!,36,7
02:06:50.390,2s,David Mantica--Co-host!!!,8,1
02:06:52.370,5s,David Mantica--Co-host!!!,85,15
02:06:57.550,3s,Lara Hill,75,12
02:07:00.400,5s,David Mantica--Co-host!!!,70,11
02:07:05.730,1s,Lara Hill,12,2
02:07:07.380,1s,David Mantica--Co-host!!!,10,2
02:07:08.060,0s,Lara Hill,5,1
02:07:08.660,13s,David Mantica--Co-host!!!,248,52
02:07:21.530,3s,David Mantica--Co-host!!!,38,7
02:07:24.690,4s,David Mantica--Co-host!!!,61,10
02:07:28.240,7s,Lara Hill,118,25
02:07:35.240,0s,David Mantica--Co-host!!!,12,2
02:07:35.840,5s,Michael Wolf,59,13
02:07:40.460,3s,Michael Wolf,44,9
02:07:44.260,7s,Michael Wolf,151,33
02:07:52.890,2s,Michael Wolf,22,5
02:07:54.740,1s,Michael Wolf,15,3
02:07:55.860,4s,David Mantica--Co-host!!!,74,11
02:07:59.540,1s,Lara Hill,7,2
02:08:00.500,3s,David Mantica--Co-host!!!,73,12
02:08:03.860,1s,Michael Wolf,7,2
02:08:04.630,2s,David Mantica--Co-host!!!,31,8
02:08:06.580,3s,Michael Wolf,37,7
02:08:10.380,0s,Michael Wolf,5,1
02:08:10.960,3s,David Mantica--Co-host!!!,12,4
02:08:14.000,9s,David Mantica--Co-host!!!,196,36
02:08:23.890,2s,David Mantica--Co-host!!!,13,2
02:08:25.830,7s,David Mantica--Co-host!!!,138,26
02:08:32.820,10s,Lara Hill,148,27
02:08:42.340,1s,Om Hashmi,36,8
02:08:44.440,1s,David Mantica--Co-host!!!,11,3
02:08:45.300,1s,Lara Hill,14,2
02:08:46.440,1s,Om Hashmi,25,3
02:08:47.140,2s,Lara Hill,34,9
02:08:49.010,0s,Om Hashmi,5,1
02:08:49.700,1s,Lara Hill,17,3
02:08:50.610,10s,Om Hashmi,186,35
02:09:02.345,2s,Om Hashmi,11,2
02:09:06.440,6s,Om Hashmi,82,19
02:09:14.050,4s,Om Hashmi,63,9
02:09:18.540,3s,Om Hashmi,38,9
02:09:21.470,5s,Om Hashmi,44,8
02:09:27.280,2s,Om Hashmi,20,5
02:09:30.640,4s,Om Hashmi,82,15
02:09:34.470,5s,Om Hashmi,72,13
02:09:40.130,6s,Om Hashmi,111,19
02:09:46.920,3s,Om Hashmi,41,7
02:09:51.860,4s,Om Hashmi,67,14
02:09:56.420,1s,Om Hashmi,9,2
02:09:57.770,1s,Om Hashmi,12,3
02:09:59.220,4s,Om Hashmi,49,7
02:10:03.530,2s,Om Hashmi,11,2
02:10:05.530,4s,Om Hashmi,24,6
02:10:10.170,5s,Om Hashmi,37,7
02:10:15.230,5s,Om Hashmi,75,12
02:10:20.820,1s,Om Hashmi,5,1
02:10:21.970,2s,Om Hashmi,17,3
02:10:25.780,2s,Om Hashmi,16,4
02:10:27.940,3s,Om Hashmi,33,6
02:10:30.740,3s,Om Hashmi,49,10
02:10:33.540,5s,Om Hashmi,75,14
02:10:38.140,1s,Om Hashmi,11,2
02:10:40.310,1s,Om Hashmi,8,1
02:10:41.570,2s,Om Hashmi,46,8
02:10:44.190,1s,Om Hashmi,13,3
02:10:45.770,3s,Om Hashmi,29,6
02:10:48.870,4s,Om Hashmi,61,10
02:10:53.430,10s,Om Hashmi,188,31
02:11:04.650,8s,Om Hashmi,122,24
02:11:12.760,5s,Om Hashmi,45,7
02:11:17.170,5s,Om Hashmi,76,12
02:11:22.640,3s,Om Hashmi,47,9
02:11:25.920,2s,David Mantica--Co-host!!!,9,2
02:11:27.060,4s,Om Hashmi,51,8
02:11:32.020,8s,Om Hashmi,97,15
02:11:40.180,1s,Om Hashmi,11,2
02:11:42.190,4s,Om Hashmi,61,10
02:11:46.950,4s,Om Hashmi,65,13
02:11:51.080,6s,Om Hashmi,86,14
02:11:57.390,5s,Om Hashmi,72,13
02:12:05.020,16s,Om Hashmi,269,48
02:12:21.550,6s,Om Hashmi,100,20
02:12:28.450,3s,Om Hashmi,34,7
02:12:31.550,4s,Om Hashmi,83,17
02:12:35.960,2s,Om Hashmi,20,3
02:12:37.640,2s,Om Hashmi,40,8
02:12:39.890,3s,Om Hashmi,55,11
02:12:46.760,2s,David Mantica--Co-host!!!,14,3
02:12:49.250,4s,David Mantica--Co-host!!!,67,13
02:12:54.143,5s,David Mantica--Co-host!!!,92,15
02:12:59.440,2s,Om Hashmi,22,4
02:13:01.570,9s,Om Hashmi,118,18
02:13:10.240,4s,Om Hashmi,55,9
02:13:15.430,7s,David Mantica--Co-host!!!,122,22
02:13:22.610,1s,Om Hashmi,17,3
02:13:24.340,2s,David Mantica--Co-host!!!,42,8
02:13:26.750,8s,Om Hashmi,159,27
02:13:34.770,6s,Om Hashmi,66,11
02:13:40.630,2s,Om Hashmi,20,4
02:13:42.820,5s,Om Hashmi,66,14
02:13:47.580,5s,Om Hashmi,74,11
02:13:53.510,1s,Om Hashmi,17,4
02:13:55.110,2s,David Mantica--Co-host!!!,36,7
02:13:57.530,2s,Om Hashmi,23,4
02:13:59.030,0s,David Mantica--Co-host!!!,19,3
02:14:00.590,2s,Om Hashmi,30,7
02:14:03.060,1s,Om Hashmi,26,5
02:14:06.240,9s,Om Hashmi,155,30
02:14:15.750,6s,Om Hashmi,114,18
02:14:21.810,6s,Om Hashmi,82,8
02:14:27.690,3s,Om Hashmi,37,9
02:14:30.750,3s,Om Hashmi,44,8
02:14:33.540,8s,Om Hashmi,141,20
02:14:41.350,2s,Om Hashmi,22,4
02:14:43.430,9s,Om Hashmi,143,24
02:14:52.710,12s,Om Hashmi,186,37
02:15:04.150,1s,Om Hashmi,8,1
02:15:05.450,4s,Om Hashmi,70,12
02:15:10.850,7s,Om Hashmi,105,19
02:15:17.900,2s,Om Hashmi,15,3
02:15:20.010,8s,Om Hashmi,124,23
02:15:28.360,4s,Om Hashmi,44,8
02:15:32.560,3s,Om Hashmi,16,5
02:15:36.170,6s,Om Hashmi,100,18
02:15:43.090,5s,Om Hashmi,83,17
02:15:49.250,8s,David Mantica--Co-host!!!,153,29
02:15:57.780,1s,Om Hashmi,13,3
02:15:58.860,4s,Om Hashmi,71,16
02:16:02.820,2s,Om Hashmi,17,2
02:16:04.560,4s,David Mantica--Co-host!!!,67,17
02:16:08.780,2s,Om Hashmi,27,6
02:16:10.720,1s,David Mantica--Co-host!!!,12,2
02:16:12.310,1s,Om Hashmi,34,7
02:16:15.570,2s,David Mantica--Co-host!!!,40,7
02:16:17.380,0s,Om Hashmi,8,1
02:16:18.790,6s,Om Hashmi,78,17
02:16:24.290,2s,Om Hashmi,27,8
02:16:27.250,4s,Om Hashmi,89,19
02:16:31.640,1s,Om Hashmi,15,3
02:16:35.580,1s,Om Hashmi,13,2
02:16:36.860,2s,Om Hashmi,31,5
02:16:38.959,2s,Om Hashmi,18,2
02:16:41.770,3s,David Mantica--Co-host!!!,44,5
02:16:44.490,4s,Om Hashmi,65,10
02:16:48.870,3s,David Mantica--Co-host!!!,34,5
02:16:51.370,3s,Om Hashmi,39,7
02:16:54.170,3s,Om Hashmi,41,6
02:16:57.090,1s,David Mantica--Co-host!!!,14,4
02:16:58.580,1s,Om Hashmi,14,4
02:16:59.980,2s,Om Hashmi,36,5
02:17:02.660,3s,Om Hashmi,59,12
02:17:05.600,3s,Om Hashmi,52,11
02:17:08.490,1s,David Mantica--Co-host!!!,22,4
02:17:09.540,5s,Om Hashmi,70,10
02:17:14.540,7s,Om Hashmi,99,19
02:17:21.809,7s,Om Hashmi,118,21
02:17:29.020,0s,Om Hashmi,10,2
02:17:30.680,2s,Om Hashmi,33,6
02:17:33.549,4s,Om Hashmi,68,10
02:17:38.010,3s,Om Hashmi,35,7
02:17:41.190,1s,Om Hashmi,20,4
02:17:43.120,3s,Om Hashmi,49,9
02:17:47.100,3s,Om Hashmi,65,13
02:17:50.559,10s,Om Hashmi,173,34
02:18:00.549,1s,Om Hashmi,10,2
02:18:01.820,8s,Om Hashmi,119,17
02:18:10.290,10s,Om Hashmi,160,26
02:18:21.080,1s,Om Hashmi,14,2
02:18:23.709,4s,Om Hashmi,49,9
02:18:28.170,3s,Om Hashmi,39,7
02:18:31.700,4s,Om Hashmi,41,7
02:18:35.770,4s,Om Hashmi,76,15
02:18:39.930,1s,Om Hashmi,3,1
02:18:41.520,1s,Om Hashmi,9,2
02:18:43.290,2s,Om Hashmi,36,9
02:18:45.780,6s,Om Hashmi,113,15
02:18:51.980,8s,Om Hashmi,146,26
02:18:59.690,5s,Om Hashmi,64,10
02:19:04.590,4s,Om Hashmi,53,7
02:19:08.780,3s,Om Hashmi,41,9
02:19:12.139,2s,Om Hashmi,23,4
02:19:15.299,4s,Om Hashmi,60,10
02:19:19.610,4s,David Mantica--Co-host!!!,61,10
02:19:23.760,10s,Om Hashmi,153,24
02:19:33.850,4s,Om Hashmi,60,11
02:19:37.820,7s,Om Hashmi,83,15
02:19:44.090,2s,Om Hashmi,34,8
02:19:49.880,1s,Om Hashmi,3,1
02:19:50.590,1s,David Mantica--Co-host!!!,10,2
02:19:51.650,18s,Om Hashmi,349,63
02:20:09.600,4s,Om Hashmi,57,8
02:20:13.370,8s,Om Hashmi,177,35
02:20:21.830,6s,Om Hashmi,81,13
02:20:27.640,6s,Om Hashmi,68,14
02:20:33.210,3s,Om Hashmi,53,8
02:20:37.400,1s,Om Hashmi,9,2
02:20:38.870,3s,Om Hashmi,35,9
02:20:41.580,1s,Om Hashmi,12,3
02:20:43.610,15s,Om Hashmi,285,44
02:20:58.340,3s,Om Hashmi,29,5
02:21:01.740,5s,Om Hashmi,66,9
02:21:06.100,5s,Om Hashmi,82,13
02:21:11.340,7s,Om Hashmi,117,20
02:21:18.880,6s,Om Hashmi,100,19
02:21:24.050,1s,Om Hashmi,12,2
02:21:25.580,4s,Om Hashmi,45,8
02:21:29.500,3s,Om Hashmi,26,3
02:21:32.330,5s,Om Hashmi,54,11
02:21:37.580,3s,Om Hashmi,43,8
02:21:40.440,6s,Om Hashmi,88,20
02:21:46.230,2s,Om Hashmi,43,8
02:21:49.040,5s,Om Hashmi,77,12
02:21:54.960,27s,Om Hashmi,441,82
02:22:21.610,4s,Om Hashmi,43,6
02:22:26.020,2s,Om Hashmi,29,4
02:22:32.100,1s,Om Hashmi,22,5
02:22:34.160,4s,Om Hashmi,80,16
02:22:39.630,4s,Om Hashmi,62,11
02:22:43.680,7s,Om Hashmi,128,20
02:22:50.330,4s,Om Hashmi,46,7
02:22:54.320,9s,Om Hashmi,161,28
02:23:04.340,1s,Om Hashmi,21,5
02:23:05.920,4s,Om Hashmi,81,16
02:23:10.400,13s,Om Hashmi,227,39
02:23:24.310,5s,Om Hashmi,98,17
02:23:29.200,3s,Om Hashmi,52,9
02:23:32.960,3s,Om Hashmi,53,9
02:23:36.070,3s,Om Hashmi,41,9
02:23:39.790,5s,Om Hashmi,55,12
02:23:44.640,1s,Om Hashmi,7,1
02:23:46.040,3s,Om Hashmi,52,10
02:23:50.090,4s,Om Hashmi,58,10
02:23:54.780,4s,Om Hashmi,48,9
02:23:58.790,3s,Om Hashmi,44,8
02:24:02.630,7s,Om Hashmi,93,20
02:24:09.900,10s,Om Hashmi,162,24
02:24:19.680,2s,Om Hashmi,30,5
02:24:21.880,6s,Om Hashmi,88,13
02:24:28.120,4s,Om Hashmi,69,11
02:24:41.620,2s,David Mantica--Co-host!!!,34,5
02:24:44.150,2s,Om Hashmi,37,7
02:24:46.580,1s,Om Hashmi,8,1
02:24:47.170,5s,David Mantica--Co-host!!!,61,10
02:24:52.990,3s,David Mantica--Co-host!!!,32,3
02:24:55.340,2s,Om Hashmi,39,4
02:24:58.150,1s,Srinath Kondabathini,23,3
02:25:00.090,2s,Om Hashmi,32,5
02:25:02.910,1s,David Mantica--Co-host!!!,6,1
02:25:04.810,11s,Om Hashmi,149,24
02:25:15.430,4s,Om Hashmi,58,12
02:25:20.200,2s,Om Hashmi,31,5
02:25:22.880,3s,Om Hashmi,36,8
02:25:26.340,5s,Om Hashmi,108,20
02:25:32.420,5s,Om Hashmi,85,19
02:25:37.400,7s,Om Hashmi,127,20
02:25:44.870,3s,Om Hashmi,33,5
02:25:48.160,5s,Om Hashmi,68,11
02:25:55.150,5s,Om Hashmi,81,16
02:26:01.130,7s,Om Hashmi,123,20
02:26:09.010,6s,Om Hashmi,87,15
02:26:15.500,2s,Om Hashmi,26,5
02:26:18.520,2s,Om Hashmi,25,5
02:26:21.160,3s,Om Hashmi,66,15
02:26:27.030,3s,Om Hashmi,30,7
02:26:31.000,3s,Om Hashmi,40,7
02:26:35.160,6s,Om Hashmi,94,17
02:26:41.850,5s,Om Hashmi,47,11
02:26:46.860,6s,Om Hashmi,110,21
02:26:52.780,8s,Om Hashmi,96,16
02:27:01.360,6s,Om Hashmi,75,11
02:27:07.930,2s,Om Hashmi,17,3
02:27:10.110,1s,Om Hashmi,20,3
02:27:12.140,2s,Om Hashmi,28,5
02:27:15.220,5s,Om Hashmi,67,13
02:27:20.410,6s,Om Hashmi,70,13
02:27:26.390,5s,Om Hashmi,97,20
02:27:31.930,7s,Om Hashmi,88,14
02:27:39.870,14s,Om Hashmi,246,43
02:27:54.250,2s,Om Hashmi,24,6
02:27:56.660,3s,Om Hashmi,21,4
02:27:59.260,2s,Om Hashmi,37,7
02:28:02.940,2s,Om Hashmi,22,4
02:28:05.140,6s,Om Hashmi,83,13
02:28:11.810,7s,Om Hashmi,113,13
02:28:18.820,5s,Om Hashmi,65,10
02:28:23.920,7s,Om Hashmi,120,19
02:28:31.160,2s,Om Hashmi,46,10
02:28:34.200,6s,Om Hashmi,103,21
02:28:40.330,15s,Om Hashmi,271,44
02:28:55.810,2s,Om Hashmi,32,4
02:28:57.960,3s,Om Hashmi,50,8
02:29:00.720,2s,Om Hashmi,23,4
02:29:02.680,1s,Om Hashmi,4,1
02:29:03.680,7s,Om Hashmi,96,18
02:29:10.180,18s,Om Hashmi,355,59
02:29:29.090,14s,Om Hashmi,237,37
02:29:43.370,2s,Om Hashmi,27,6
02:29:45.610,4s,Om Hashmi,96,17
02:29:50.110,3s,Om Hashmi,49,9
02:29:53.310,5s,Om Hashmi,53,8
02:29:58.840,4s,Om Hashmi,66,11
02:30:03.640,4s,Om Hashmi,73,11
02:30:07.450,9s,Om Hashmi,146,26
02:30:16.480,11s,Om Hashmi,159,24
02:30:27.180,3s,Om Hashmi,48,8
02:30:30.710,4s,Om Hashmi,57,7
02:30:34.300,4s,Om Hashmi,57,9
02:30:38.190,4s,Om Hashmi,80,13
02:30:43.660,7s,Om Hashmi,116,20
02:30:50.960,8s,Om Hashmi,104,22
02:30:59.100,6s,Om Hashmi,87,16
02:31:05.540,1s,Om Hashmi,2,1
02:31:06.600,2s,Om Hashmi,22,4
02:31:09.050,2s,Om Hashmi,40,7
02:31:11.590,7s,Om Hashmi,120,18
02:31:19.040,1s,Om Hashmi,11,2
02:31:20.530,6s,Om Hashmi,101,23
02:31:26.810,3s,Om Hashmi,26,5
02:31:29.280,4s,Om Hashmi,55,9
02:31:33.550,3s,Om Hashmi,52,9
02:31:36.920,5s,Om Hashmi,101,20
02:31:41.900,3s,Om Hashmi,27,5
02:31:44.980,10s,Om Hashmi,164,27
02:31:54.860,7s,Om Hashmi,110,22
02:32:01.910,4s,Om Hashmi,83,12
02:32:06.930,6s,Om Hashmi,71,11
02:32:12.130,5s,Om Hashmi,69,8
02:32:17.450,9s,Om Hashmi,160,30
02:32:26.560,4s,Om Hashmi,68,12
02:32:31.170,1s,Om Hashmi,27,5
02:32:33.350,4s,Om Hashmi,49,9
02:32:37.360,1s,Om Hashmi,9,2
02:32:38.890,6s,Om Hashmi,64,12
02:32:45.410,2s,Om Hashmi,22,3
02:32:48.480,4s,Om Hashmi,85,17
02:32:53.050,2s,Om Hashmi,33,8
02:32:55.700,4s,Om Hashmi,33,4
02:33:00.380,6s,Om Hashmi,84,13
02:33:06.470,4s,Om Hashmi,64,11
02:33:11.060,2s,Om Hashmi,34,6
02:33:13.730,2s,Om Hashmi,15,2
02:33:15.610,5s,Om Hashmi,71,11
02:33:20.920,6s,Om Hashmi,80,15
02:33:27.100,5s,Om Hashmi,78,15
02:33:32.810,4s,Om Hashmi,45,9
02:33:36.330,6s,Om Hashmi,79,11
02:33:43.560,1s,Om Hashmi,24,4
02:33:45.740,2s,Om Hashmi,21,5
02:33:48.200,9s,Om Hashmi,158,35
02:33:59.210,8s,Om Hashmi,121,21
02:34:07.820,10s,Om Hashmi,167,24
02:34:17.700,2s,Om Hashmi,28,4
02:34:19.840,4s,Om Hashmi,60,11
02:34:23.890,7s,Om Hashmi,72,11
02:34:30.680,8s,Om Hashmi,114,17
02:34:38.060,1s,Om Hashmi,11,2
02:34:39.690,4s,Om Hashmi,56,9
02:34:43.750,3s,Om Hashmi,45,9
02:34:46.960,1s,Om Hashmi,4,1
02:34:48.290,6s,Om Hashmi,83,15
02:34:54.820,4s,Om Hashmi,62,11
02:34:59.300,1s,Om Hashmi,10,2
02:35:01.810,5s,Om Hashmi,64,10
02:35:06.940,3s,Om Hashmi,36,6
02:35:10.030,5s,Om Hashmi,67,13
02:35:16.340,1s,Om Hashmi,10,1
02:35:17.700,3s,Om Hashmi,44,6
02:35:21.190,8s,Om Hashmi,132,27
02:35:30.050,9s,Om Hashmi,127,25
02:35:39.420,9s,Om Hashmi,139,25
02:35:48.590,2s,Om Hashmi,26,3
02:35:51.350,10s,Om Hashmi,163,25
02:36:03.120,5s,Om Hashmi,95,16
02:36:08.780,5s,Om Hashmi,116,22
02:36:14.230,12s,Om Hashmi,208,44
02:36:26.310,2s,Om Hashmi,37,8
02:36:28.500,7s,Om Hashmi,93,16
02:36:36.700,13s,Om Hashmi,216,41
02:36:49.270,10s,Om Hashmi,157,24
02:37:00.700,6s,Om Hashmi,76,13
02:37:07.930,3s,Om Hashmi,43,7
02:37:10.300,4s,Om Hashmi,55,10
02:37:15.060,1s,Om Hashmi,12,3
02:37:17.000,12s,Om Hashmi,233,42
02:37:31.980,2s,Om Hashmi,3,1
02:37:35.660,2s,Om Hashmi,31,3
02:37:38.340,1s,Om Hashmi,22,4
02:37:39.900,3s,Om Hashmi,39,7
02:37:42.970,3s,Om Hashmi,34,7
02:37:46.150,1s,Om Hashmi,8,2
02:37:48.600,8s,Om Hashmi,98,17
02:37:56.280,4s,Om Hashmi,59,9
02:38:00.740,10s,Om Hashmi,141,24
02:38:11.210,2s,Om Hashmi,41,6
02:38:14.120,1s,Om Hashmi,17,3
02:38:16.330,6s,Om Hashmi,77,13
02:38:23.060,4s,Om Hashmi,48,7
02:38:27.440,2s,Om Hashmi,19,3
02:38:30.010,11s,Om Hashmi,219,42
02:38:41.810,4s,Om Hashmi,65,13
02:38:45.580,3s,Om Hashmi,48,9
02:38:49.570,2s,Om Hashmi,33,6
02:38:51.490,2s,Om Hashmi,26,4
02:38:54.320,2s,Om Hashmi,39,4
02:38:56.880,6s,Om Hashmi,109,17
02:39:03.150,1s,Om Hashmi,16,3
02:39:04.720,2s,Om Hashmi,18,4
02:39:06.650,5s,Om Hashmi,92,15
02:39:12.640,3s,Om Hashmi,48,7
02:39:15.740,2s,Om Hashmi,35,6
02:39:18.350,1s,Om Hashmi,6,1
02:39:19.410,5s,Om Hashmi,78,15
02:39:24.940,5s,Om Hashmi,60,12
02:39:30.300,3s,Om Hashmi,32,6
02:39:33.310,5s,Om Hashmi,88,16
02:39:38.340,2s,Om Hashmi,48,9
02:39:41.240,5s,Om Hashmi,98,19
02:39:46.420,3s,Om Hashmi,43,6
02:39:49.530,3s,Om Hashmi,28,3
02:39:52.970,2s,Om Hashmi,12,1
02:39:54.710,11s,Om Hashmi,178,25
02:40:05.500,8s,Om Hashmi,121,21
02:40:13.500,1s,Om Hashmi,14,2
02:40:16.210,0s,Om Hashmi,2,1
02:40:19.660,7s,Om Hashmi,142,25
02:40:30.690,2s,Om Hashmi,25,4
02:40:35.240,4s,Om Hashmi,71,10
02:40:41.220,5s,Om Hashmi,70,11
02:40:46.560,4s,Om Hashmi,43,6
02:40:50.890,12s,Om Hashmi,199,33
02:41:04.140,5s,Om Hashmi,77,15
02:41:10.000,3s,Om Hashmi,60,12
02:41:13.350,14s,Om Hashmi,252,43
02:41:27.470,4s,Om Hashmi,77,14
02:41:31.870,2s,Om Hashmi,15,2
02:41:33.270,1s,Om Hashmi,16,3
02:41:34.970,5s,Om Hashmi,96,18
02:41:41.240,12s,Om Hashmi,230,40
02:41:53.600,5s,Om Hashmi,83,14
02:41:59.120,3s,Om Hashmi,53,13
02:42:03.560,2s,Om Hashmi,20,4
